Source,Target,weight,weight_inv
ilyn-payne,robert-baratheon,4,0.25
ilyn-payne,sandor-clegane,13,0.07692307692307693
ilyn-payne,sansa-stark,18,0.05555555555555555
ilyn-payne,tickler,11,0.09090909090909091
ilyn-payne,tyrion-lannister,6,0.16666666666666666
ilyn-payne,varys,5,0.2
irri,jhiqui,56,0.017857142857142856
irri,jhogo,7,0.14285714285714285
irri,jorah-mormont,7,0.14285714285714285
irri,missandei,13,0.07692307692307693
irri,rakharo,5,0.2
irri,skahaz-mo-kandaq,5,0.2
irri,viserys-targaryen,5,0.2
jacelyn-bywater,janos-slynt,4,0.25
jacelyn-bywater,joffrey-baratheon,7,0.14285714285714285
jacelyn-bywater,lancel-lannister,3,0.3333333333333333
jacelyn-bywater,tommen-baratheon,6,0.16666666666666666
jacelyn-bywater,tyrion-lannister,16,0.0625
jacelyn-bywater,varys,4,0.25
jack-be-lucky,lem,5,0.2
jack-bulwer,jon-snow,3,0.3333333333333333
jack-bulwer,thoros-of-myr,5,0.2
jaehaerys-i-targaryen,maegor-i-targaryen,3,0.3333333333333333
jafer-flowers,jaremy-rykker,3,0.3333333333333333
jaime-lannister,joffrey-baratheon,45,0.022222222222222223
jaime-lannister,jon-arryn,5,0.2
jaime-lannister,jon-snow,3,0.3333333333333333
jaime-lannister,jonos-bracken,9,0.1111111111111111
jaime-lannister,jory-cassel,4,0.25
jaime-lannister,josmyn-peckledon,17,0.058823529411764705
jaime-lannister,joy-hill,3,0.3333333333333333
jaime-lannister,karyl-vance,4,0.25
jaime-lannister,kevan-lannister,13,0.07692307692307693
jaime-lannister,lancel-lannister,22,0.045454545454545456
jaime-lannister,lem,6,0.16666666666666666
jaime-lannister,lewys-piper,3,0.3333333333333333
jaime-lannister,loras-tyrell,37,0.02702702702702703
jaime-lannister,lyle-crakehall,9,0.1111111111111111
jaime-lannister,lysa-arryn,9,0.1111111111111111
jaime-lannister,mace-tyrell,5,0.2
jaime-lannister,mandon-moore,4,0.25
jaime-lannister,margaery-tyrell,10,0.1
jaime-lannister,mariya-darry,6,0.16666666666666666
jaime-lannister,melara-hetherspoon,3,0.3333333333333333
jaime-lannister,meryn-trant,9,0.1111111111111111
jaime-lannister,oberyn-martell,3,0.3333333333333333
jaime-lannister,olenna-redwyne,3,0.3333333333333333
jaime-lannister,osmund-kettleblack,22,0.045454545454545456
jaime-lannister,petyr-baelish,11,0.09090909090909091
jaime-lannister,pia,10,0.1
jaime-lannister,pycelle,10,0.1
jaime-lannister,qyburn,25,0.04
jaime-lannister,rafford,3,0.3333333333333333
jaime-lannister,renly-baratheon,28,0.03571428571428571
jaime-lannister,rennifer-longwaters,3,0.3333333333333333
jaime-lannister,rhaegar-targaryen,7,0.14285714285714285
jaime-lannister,rickard-karstark,7,0.14285714285714285
jaime-lannister,robb-stark,41,0.024390243902439025
jaime-lannister,robert-baratheon,69,0.014492753623188406
jaime-lannister,robin-ryger,9,0.1111111111111111
jaime-lannister,rodrik-cassel,3,0.3333333333333333
jaime-lannister,ronnet-connington,4,0.25
jaime-lannister,roose-bolton,17,0.058823529411764705
jaime-lannister,rorge,9,0.1111111111111111
jaime-lannister,ryman-frey,13,0.07692307692307693
jaime-lannister,sandor-clegane,21,0.047619047619047616
jaime-lannister,sansa-stark,23,0.043478260869565216
jaime-lannister,shadrich,3,0.3333333333333333
jaime-lannister,shagwell,4,0.25
jaime-lannister,shitmouth,3,0.3333333333333333
jaime-lannister,stafford-lannister,3,0.3333333333333333
jaime-lannister,stannis-baratheon,12,0.08333333333333333
jaime-lannister,sybell-spicer,4,0.25
jaime-lannister,taena-of-myr,4,0.25
jaime-lannister,theon-greyjoy,4,0.25
jaime-lannister,thoros-of-myr,6,0.16666666666666666
jaime-lannister,tommen-baratheon,36,0.027777777777777776
jaime-lannister,tyrion-lannister,113,0.008849557522123894
jaime-lannister,tysha,3,0.3333333333333333
jaime-lannister,tytos-blackwood,6,0.16666666666666666
jaime-lannister,tywin-lannister,51,0.0196078431372549
jaime-lannister,urswyck,11,0.09090909090909091
jaime-lannister,vargo-hoat,22,0.045454545454545456
jaime-lannister,varys,19,0.05263157894736842
jaime-lannister,walder-frey,5,0.2
jaime-lannister,walder-rivers,4,0.25
jaime-lannister,walton,18,0.05555555555555555
jaime-lannister,wyl-(guard),3,0.3333333333333333
jaime-lannister,wylis-manderly,3,0.3333333333333333
jaime-lannister,zollo,3,0.3333333333333333
jalabhar-xho,lambert-turnberry,3,0.3333333333333333
jalabhar-xho,tallad,3,0.3333333333333333
janos-slynt,joffrey-baratheon,14,0.07142857142857142
janos-slynt,jon-snow,26,0.038461538461538464
janos-slynt,mance-rayder,6,0.16666666666666666
janos-slynt,othell-yarwyck,9,0.1111111111111111
janos-slynt,petyr-baelish,8,0.125
janos-slynt,pycelle,3,0.3333333333333333
janos-slynt,robert-baratheon,4,0.25
janos-slynt,samwell-tarly,7,0.14285714285714285
janos-slynt,sansa-stark,3,0.3333333333333333
janos-slynt,stannis-baratheon,4,0.25
janos-slynt,tyrion-lannister,31,0.03225806451612903
janos-slynt,varys,7,0.14285714285714285
jaqen-hghar,rorge,16,0.0625
jaqen-hghar,weese,4,0.25
jaqen-hghar,yoren,3,0.3333333333333333
jared-frey,rhaegar-frey,3,0.3333333333333333
jaremy-rykker,jeor-mormont,14,0.07142857142857142
jaremy-rykker,jon-snow,7,0.14285714285714285
jaremy-rykker,thoren-smallwood,3,0.3333333333333333
jarl,jon-snow,21,0.047619047619047616
jarl,mance-rayder,8,0.125
jarl,rattleshirt,6,0.16666666666666666
jarl,styr,16,0.0625
jarl,val,5,0.2
jarl,ygritte,6,0.16666666666666666
jarman-buckwell,jeor-mormont,4,0.25
jarman-buckwell,jon-snow,4,0.25
jarman-buckwell,thoren-smallwood,6,0.16666666666666666
jason-mallister,theon-greyjoy,4,0.25
jason-mallister,tytos-blackwood,3,0.3333333333333333
jeor-mormont,jon-snow,174,0.005747126436781609
jeor-mormont,jorah-mormont,3,0.3333333333333333
jeor-mormont,lark,3,0.3333333333333333
jeor-mormont,mance-rayder,4,0.25
jeor-mormont,othell-yarwyck,3,0.3333333333333333
jeor-mormont,ottyn-wythers,3,0.3333333333333333
jeor-mormont,qhorin-halfhand,21,0.047619047619047616
jeor-mormont,robert-baratheon,4,0.25
jeor-mormont,samwell-tarly,51,0.0196078431372549
jeor-mormont,small-paul,3,0.3333333333333333
jeor-mormont,thoren-smallwood,19,0.05263157894736842
jeor-mormont,tyrion-lannister,27,0.037037037037037035
jeor-mormont,yoren,3,0.3333333333333333
jeyne-farman,melara-hetherspoon,4,0.25
jeyne-poole,loras-tyrell,4,0.25
jeyne-poole,mordane,7,0.14285714285714285
jeyne-poole,ramsay-snow,12,0.08333333333333333
jeyne-poole,robert-baratheon,3,0.3333333333333333
jeyne-poole,roose-bolton,3,0.3333333333333333
jeyne-poole,rowan,3,0.3333333333333333
jeyne-poole,sansa-stark,27,0.037037037037037035
jeyne-poole,squirrel,3,0.3333333333333333
jeyne-poole,theon-greyjoy,24,0.041666666666666664
jeyne-westerling,lothar-frey,4,0.25
jeyne-westerling,robb-stark,24,0.041666666666666664
jeyne-westerling,walder-frey,5,0.2
jhiqui,jorah-mormont,9,0.1111111111111111
jhiqui,missandei,15,0.06666666666666667
jhiqui,rakharo,5,0.2
jhiqui,skahaz-mo-kandaq,3,0.3333333333333333
jhogo,jorah-mormont,11,0.09090909090909091
jhogo,mirri-maz-duur,3,0.3333333333333333
jhogo,rakharo,10,0.1
joanna-lannister,tywin-lannister,4,0.25
jocelyn-swyft,osmund-kettleblack,3,0.3333333333333333
jocelyn-swyft,qyburn,3,0.3333333333333333
jocelyn-swyft,taena-of-myr,4,0.25
joffrey-baratheon,jon-snow,14,0.07142857142857142
joffrey-baratheon,kevan-lannister,11,0.09090909090909091
joffrey-baratheon,lancel-lannister,4,0.25
joffrey-baratheon,loras-tyrell,18,0.05555555555555555
joffrey-baratheon,mace-tyrell,17,0.058823529411764705
joffrey-baratheon,mance-rayder,5,0.2
joffrey-baratheon,mandon-moore,8,0.125
joffrey-baratheon,margaery-tyrell,56,0.017857142857142856
joffrey-baratheon,melisandre,4,0.25
joffrey-baratheon,meryn-trant,34,0.029411764705882353
joffrey-baratheon,mordane,9,0.1111111111111111
joffrey-baratheon,mycah,17,0.058823529411764705
joffrey-baratheon,myrcella-baratheon,30,0.03333333333333333
joffrey-baratheon,oberyn-martell,8,0.125
joffrey-baratheon,olenna-redwyne,3,0.3333333333333333
joffrey-baratheon,osmund-kettleblack,18,0.05555555555555555
joffrey-baratheon,paxter-redwyne,5,0.2
joffrey-baratheon,petyr-baelish,39,0.02564102564102564
joffrey-baratheon,polliver,9,0.1111111111111111
joffrey-baratheon,pycelle,19,0.05263157894736842
joffrey-baratheon,qyburn,3,0.3333333333333333
joffrey-baratheon,rafford,9,0.1111111111111111
joffrey-baratheon,renly-baratheon,25,0.04
joffrey-baratheon,robb-stark,49,0.02040816326530612
joffrey-baratheon,robert-baratheon,64,0.015625
joffrey-baratheon,rodrik-cassel,9,0.1111111111111111
joffrey-baratheon,sandor-clegane,71,0.014084507042253521
joffrey-baratheon,sansa-stark,222,0.0045045045045045045
joffrey-baratheon,selyse-florent,3,0.3333333333333333
joffrey-baratheon,shae,3,0.3333333333333333
joffrey-baratheon,shireen-baratheon,3,0.3333333333333333
joffrey-baratheon,stannis-baratheon,45,0.022222222222222223
joffrey-baratheon,tickler,10,0.1
joffrey-baratheon,tommen-baratheon,77,0.012987012987012988
joffrey-baratheon,tyrion-lannister,219,0.0045662100456621
joffrey-baratheon,tywin-lannister,37,0.02702702702702703
joffrey-baratheon,varys,37,0.02702702702702703
joffrey-baratheon,yoren,3,0.3333333333333333
jojen-reed,luwin,7,0.14285714285714285
jojen-reed,meera-reed,73,0.0136986301369863
jojen-reed,osha,4,0.25
jojen-reed,rickon-stark,5,0.2
jojen-reed,samwell-tarly,10,0.1
jommo,ogo,3,0.3333333333333333
jon-arryn,lysa-arryn,19,0.05263157894736842
jon-arryn,petyr-baelish,7,0.14285714285714285
jon-arryn,pycelle,11,0.09090909090909091
jon-arryn,robert-arryn,3,0.3333333333333333
jon-arryn,robert-baratheon,39,0.02564102564102564
jon-arryn,stannis-baratheon,13,0.07692307692307693
jon-arryn,tyrion-lannister,8,0.125
jon-arryn,varys,5,0.2
jon-connington,lemore,11,0.09090909090909091
jon-connington,myles-toyne,9,0.1111111111111111
jon-connington,nyessos-vhassar,3,0.3333333333333333
jon-connington,rhaegar-targaryen,7,0.14285714285714285
jon-connington,robert-baratheon,8,0.125
jon-connington,rolly-duckfield,12,0.08333333333333333
jon-connington,tyrion-lannister,37,0.02702702702702703
jon-connington,tywin-lannister,4,0.25
jon-connington,varys,6,0.16666666666666666
jon-connington,yandry,9,0.1111111111111111
jon-fossoway,mathis-rowan,3,0.3333333333333333
jon-snow,jory-cassel,3,0.3333333333333333
jon-snow,kegs,5,0.2
jon-snow,lark,4,0.25
jon-snow,leathers,18,0.05555555555555555
jon-snow,luwin,10,0.1
jon-snow,mag-mar-tun-doh-weg,3,0.3333333333333333
jon-snow,malegorn,5,0.2
jon-snow,mance-rayder,112,0.008928571428571428
jon-snow,matthar,3,0.3333333333333333
jon-snow,melisandre,57,0.017543859649122806
jon-snow,mordane,4,0.25
jon-snow,mully,18,0.05555555555555555
jon-snow,nan,4,0.25
jon-snow,narbert-grandison,3,0.3333333333333333
jon-snow,orell,6,0.16666666666666666
jon-snow,othell-yarwyck,10,0.1
jon-snow,othor,5,0.2
jon-snow,ottyn-wythers,3,0.3333333333333333
jon-snow,owen,17,0.058823529411764705
jon-snow,patrek-of-kings-mountain,7,0.14285714285714285
jon-snow,pypar,77,0.012987012987012988
jon-snow,qhorin-halfhand,73,0.0136986301369863
jon-snow,rast,8,0.125
jon-snow,rattleshirt,53,0.018867924528301886
jon-snow,rickon-stark,16,0.0625
jon-snow,robb-stark,91,0.01098901098901099
jon-snow,robert-baratheon,29,0.034482758620689655
jon-snow,rodrik-cassel,3,0.3333333333333333
jon-snow,rory,6,0.16666666666666666
jon-snow,ryk,11,0.09090909090909091
jon-snow,samwell-tarly,228,0.0043859649122807015
jon-snow,sansa-stark,11,0.09090909090909091
jon-snow,satin,48,0.020833333333333332
jon-snow,selyse-florent,38,0.02631578947368421
jon-snow,shireen-baratheon,4,0.25
jon-snow,sigorn,6,0.16666666666666666
jon-snow,soren-shieldbreaker,3,0.3333333333333333
jon-snow,spare-boot,5,0.2
jon-snow,stannis-baratheon,91,0.01098901098901099
jon-snow,stonesnake,13,0.07692307692307693
jon-snow,styr,40,0.025
jon-snow,theon-greyjoy,16,0.0625
jon-snow,thoren-smallwood,4,0.25
jon-snow,todder,13,0.07692307692307693
jon-snow,tom-barleycorn,4,0.25
jon-snow,toregg,6,0.16666666666666666
jon-snow,tormund,73,0.0136986301369863
jon-snow,tycho-nestoris,12,0.08333333333333333
jon-snow,tyrion-lannister,56,0.017857142857142856
jon-snow,ulmer,3,0.3333333333333333
jon-snow,val,48,0.020833333333333332
jon-snow,varamyr,7,0.14285714285714285
jon-snow,weeper,3,0.3333333333333333
jon-snow,wick-whittlestick,5,0.2
jon-snow,wun-weg-wun-dar-wun,11,0.09090909090909091
jon-snow,ygritte,80,0.0125
jon-snow,yoren,6,0.16666666666666666
jon-snow,zei,3,0.3333333333333333
jon-umber-(greatjon),jon-umber-(smalljon),4,0.25
jon-umber-(greatjon),maege-mormont,8,0.125
jon-umber-(greatjon),rickard-karstark,14,0.07142857142857142
jon-umber-(greatjon),robb-stark,31,0.03225806451612903
jon-umber-(greatjon),robin-flint,3,0.3333333333333333
jon-umber-(greatjon),roose-bolton,3,0.3333333333333333
jon-umber-(greatjon),theon-greyjoy,5,0.2
jon-umber-(greatjon),tywin-lannister,3,0.3333333333333333
jon-umber-(greatjon),walder-frey,4,0.25
jon-umber-(greatjon),wendel-manderly,3,0.3333333333333333
jon-umber-(smalljon),robb-stark,5,0.2
jonos-bracken,tytos-blackwood,3,0.3333333333333333
jonothor-darry,lewyn-martell,3,0.3333333333333333
jonothor-darry,oswell-whent,3,0.3333333333333333
jorah-mormont,mero,9,0.1111111111111111
jorah-mormont,mirri-maz-duur,5,0.2
jorah-mormont,missandei,3,0.3333333333333333
jorah-mormont,nurse,4,0.25
jorah-mormont,penny,9,0.1111111111111111
jorah-mormont,pono,3,0.3333333333333333
jorah-mormont,qotho,7,0.14285714285714285
jorah-mormont,rakharo,3,0.3333333333333333
jorah-mormont,rhaegar-targaryen,14,0.07142857142857142
jorah-mormont,robert-baratheon,10,0.1
jorah-mormont,tyrion-lannister,27,0.037037037037037035
jorah-mormont,viserys-targaryen,15,0.06666666666666667
joramun,mance-rayder,6,0.16666666666666666
joramun,melisandre,4,0.25
jory-cassel,mordane,3,0.3333333333333333
jory-cassel,petyr-baelish,8,0.125
jory-cassel,robb-stark,9,0.1111111111111111
jory-cassel,robert-baratheon,7,0.14285714285714285
jory-cassel,rodrik-cassel,5,0.2
jory-cassel,sansa-stark,9,0.1111111111111111
jory-cassel,stannis-baratheon,3,0.3333333333333333
jory-cassel,theon-greyjoy,3,0.3333333333333333
jory-cassel,tomard,5,0.2
jory-cassel,vayon-poole,5,0.2
jory-cassel,wyl-(guard),6,0.16666666666666666
joseth,luwin,3,0.3333333333333333
josmyn-peckledon,pia,6,0.16666666666666666
justin-massey,richard-horpe,7,0.14285714285714285
justin-massey,stannis-baratheon,10,0.1
jyck,morrec,5,0.2
jyck,tyrion-lannister,6,0.16666666666666666
karyl-vance,marq-piper,3,0.3333333333333333
kasporio,tybero-istarion,3,0.3333333333333333
kasporio,tyrion-lannister,3,0.3333333333333333
kedry,quentyn-martell,3,0.3333333333333333
kegs,owen,5,0.2
kegs,pypar,3,0.3333333333333333
kegs,satin,4,0.25
kegs,spare-boot,4,0.25
kella,sansa-stark,3,0.3333333333333333
kerwin,victarion-greyjoy,12,0.08333333333333333
kevan-lannister,lancel-lannister,17,0.058823529411764705
kevan-lannister,mace-tyrell,5,0.2
kevan-lannister,pycelle,8,0.125
kevan-lannister,randyll-tarly,6,0.16666666666666666
kevan-lannister,ronnet-connington,3,0.3333333333333333
kevan-lannister,sansa-stark,5,0.2
kevan-lannister,stannis-baratheon,3,0.3333333333333333
kevan-lannister,tommen-baratheon,20,0.05
kevan-lannister,tyrion-lannister,30,0.03333333333333333
kevan-lannister,tywin-lannister,32,0.03125
kevan-lannister,varys,8,0.125
kevan-lannister,willem-lannister,3,0.3333333333333333
khorane-sathmantes,salladhor-saan,4,0.25
khorane-sathmantes,stannis-baratheon,3,0.3333333333333333
khrazz,spotted-cat,4,0.25
khrazz,steelskin,3,0.3333333333333333
kindly-man,waif,13,0.07692307692307693
kojja-mo,samwell-tarly,8,0.125
koss,yoren,5,0.2
kurleket,tyrion-lannister,5,0.2
kyra,theon-greyjoy,4,0.25
lambert-turnberry,tallad,3,0.3333333333333333
lamprey,porridge,3,0.3333333333333333
lancel-lannister,moon-boy,11,0.09090909090909091
lancel-lannister,osmund-kettleblack,13,0.07692307692307693
lancel-lannister,robert-baratheon,7,0.14285714285714285
lancel-lannister,sansa-stark,3,0.3333333333333333
lancel-lannister,tyrion-lannister,18,0.05555555555555555
lancel-lannister,varys,3,0.3333333333333333
lark,samwell-tarly,3,0.3333333333333333
lark,small-paul,8,0.125
lark,softfoot,3,0.3333333333333333
leaf,meera-reed,6,0.16666666666666666
leathers,toregg,4,0.25
leathers,tormund,3,0.3333333333333333
leathers,wun-weg-wun-dar-wun,9,0.1111111111111111
lem,sandor-clegane,5,0.2
lem,sharna,3,0.3333333333333333
lem,tansy,3,0.3333333333333333
lem,thoros-of-myr,13,0.07692307692307693
lem,tom-of-sevenstreams,21,0.047619047619047616
lemore,rolly-duckfield,5,0.2
lemore,tyrion-lannister,16,0.0625
lemore,yandry,5,0.2
lemore,ysilla,3,0.3333333333333333
leo-lefford,tyrion-lannister,4,0.25
leo-tyrell,pate-(novice),8,0.125
leo-tyrell,roone,3,0.3333333333333333
leo-tyrell,samwell-tarly,3,0.3333333333333333
leobald-tallhart,rodrik-cassel,5,0.2
leona-woolfield,wyman-manderly,4,0.25
lewyn-martell,oswell-whent,3,0.3333333333333333
lollys-stokeworth,shae,5,0.2
lollys-stokeworth,symon-silver-tongue,3,0.3333333333333333
lollys-stokeworth,tanda-stokeworth,18,0.05555555555555555
lollys-stokeworth,tyrion-lannister,8,0.125
lollys-stokeworth,varys,5,0.2
lommy-greenhands,weasel,7,0.14285714285714285
lommy-greenhands,woth,3,0.3333333333333333
lommy-greenhands,yoren,13,0.07692307692307693
longwater-pyke,victarion-greyjoy,3,0.3333333333333333
loras-tyrell,mace-tyrell,9,0.1111111111111111
loras-tyrell,margaery-tyrell,31,0.03225806451612903
loras-tyrell,olenna-redwyne,5,0.2
loras-tyrell,osmund-kettleblack,17,0.058823529411764705
loras-tyrell,petyr-baelish,5,0.2
loras-tyrell,renly-baratheon,27,0.037037037037037035
loras-tyrell,robert-baratheon,7,0.14285714285714285
loras-tyrell,rodrik-cassel,3,0.3333333333333333
loras-tyrell,sandor-clegane,4,0.25
loras-tyrell,sansa-stark,27,0.037037037037037035
loras-tyrell,stannis-baratheon,4,0.25
loras-tyrell,tommen-baratheon,13,0.07692307692307693
loras-tyrell,tyrion-lannister,21,0.047619047619047616
loras-tyrell,willas-tyrell,4,0.25
lorent-caswell,renly-baratheon,3,0.3333333333333333
lorren,squint,3,0.3333333333333333
lorren,sybelle-glover,3,0.3333333333333333
lorren,theon-greyjoy,7,0.14285714285714285
lorren,urzen,3,0.3333333333333333
lorren,wex-pyke,4,0.25
lothar-frey,marq-piper,3,0.3333333333333333
lothar-frey,merrett-frey,3,0.3333333333333333
lothar-frey,robb-stark,12,0.08333333333333333
lothar-frey,roose-bolton,3,0.3333333333333333
lothar-frey,roslin-frey,4,0.25
lothar-frey,walder-frey,6,0.16666666666666666
lothar-frey,walder-rivers,3,0.3333333333333333
lothor-brune,mya-stone,6,0.16666666666666666
lothor-brune,petyr-baelish,8,0.125
lothor-brune,robert-arryn,4,0.25
lothor-brune,sansa-stark,9,0.1111111111111111
lucas-codd,red-oarsman,3,0.3333333333333333
lucas-codd,torwold-browntooth,3,0.3333333333333333
luton,skinner,3,0.3333333333333333
luwin,meera-reed,4,0.25
luwin,nan,12,0.08333333333333333
luwin,osha,28,0.03571428571428571
luwin,rickard-karstark,3,0.3333333333333333
luwin,rickon-stark,21,0.047619047619047616
luwin,robb-stark,26,0.038461538461538464
luwin,rodrik-cassel,21,0.047619047619047616
luwin,theon-greyjoy,27,0.037037037037037035
luwin,tommen-baratheon,3,0.3333333333333333
luwin,tyrion-lannister,10,0.1
luwin,walder-frey-(son-of-merrett),4,0.25
lyanna-mormont,stannis-baratheon,3,0.3333333333333333
lyanna-stark,rhaegar-targaryen,4,0.25
lyanna-stark,robert-baratheon,9,0.1111111111111111
lyanna-stark,sansa-stark,4,0.25
lyn-corbray,lyonel-corbray,4,0.25
lyn-corbray,lysa-arryn,3,0.3333333333333333
lyn-corbray,petyr-baelish,4,0.25
lyn-corbray,robert-arryn,6,0.16666666666666666
lyonel-corbray,petyr-baelish,3,0.3333333333333333
lysa-arryn,marillion,15,0.06666666666666667
lysa-arryn,mathis-rowan,3,0.3333333333333333
lysa-arryn,nestor-royce,12,0.08333333333333333
lysa-arryn,petyr-baelish,47,0.02127659574468085
lysa-arryn,robert-arryn,23,0.043478260869565216
lysa-arryn,robert-baratheon,8,0.125
lysa-arryn,sansa-stark,41,0.024390243902439025
lysa-arryn,stannis-baratheon,4,0.25
lysa-arryn,tansy,3,0.3333333333333333
lysa-arryn,tyrion-lannister,36,0.027777777777777776
lysa-arryn,tywin-lannister,4,0.25
lysa-arryn,vardis-egen,5,0.2
mace-tyrell,margaery-tyrell,11,0.09090909090909091
mace-tyrell,mathis-rowan,3,0.3333333333333333
mace-tyrell,oberyn-martell,15,0.06666666666666667
mace-tyrell,olenna-redwyne,7,0.14285714285714285
mace-tyrell,paxter-redwyne,10,0.1
mace-tyrell,pycelle,4,0.25
mace-tyrell,randyll-tarly,8,0.125
mace-tyrell,renly-baratheon,4,0.25
mace-tyrell,robert-strong,3,0.3333333333333333
mace-tyrell,sansa-stark,9,0.1111111111111111
mace-tyrell,stannis-baratheon,12,0.08333333333333333
mace-tyrell,tommen-baratheon,10,0.1
mace-tyrell,tyrion-lannister,18,0.05555555555555555
mace-tyrell,tywin-lannister,14,0.07142857142857142
mace-tyrell,willas-tyrell,4,0.25
maddy,mya-stone,4,0.25
maddy,robert-arryn,7,0.14285714285714285
maddy,sansa-stark,3,0.3333333333333333
maege-mormont,rickard-karstark,3,0.3333333333333333
maege-mormont,robb-stark,7,0.14285714285714285
maegor-i-targaryen,sansa-stark,4,0.25
maegor-i-targaryen,tommen-baratheon,5,0.2
maegor-i-targaryen,varys,3,0.3333333333333333
maggy,melara-hetherspoon,3,0.3333333333333333
malaquo-maegyr,nyessos-vhassar,7,0.14285714285714285
malegorn,narbert-grandison,3,0.3333333333333333
malegorn,selyse-florent,5,0.2
mallador-locke,thoren-smallwood,4,0.25
mance-rayder,melisandre,6,0.16666666666666666
mance-rayder,pypar,4,0.25
mance-rayder,qhorin-halfhand,13,0.07692307692307693
mance-rayder,ramsay-snow,7,0.14285714285714285
mance-rayder,rattleshirt,12,0.08333333333333333
mance-rayder,rowan,4,0.25
mance-rayder,samwell-tarly,10,0.1
mance-rayder,squirrel,5,0.2
mance-rayder,stannis-baratheon,16,0.0625
mance-rayder,styr,14,0.07142857142857142
mance-rayder,theon-greyjoy,9,0.1111111111111111
mance-rayder,thoren-smallwood,7,0.14285714285714285
mance-rayder,tormund,32,0.03125
mance-rayder,val,14,0.07142857142857142
mance-rayder,varamyr,9,0.1111111111111111
mance-rayder,ygritte,14,0.07142857142857142
mandon-moore,sandor-clegane,5,0.2
mandon-moore,sansa-stark,3,0.3333333333333333
mandon-moore,tyrion-lannister,19,0.05263157894736842
mandon-moore,varys,3,0.3333333333333333
manfrey-martell,ricasso,4,0.25
margaery-tyrell,megga-tyrell,9,0.1111111111111111
margaery-tyrell,olenna-redwyne,7,0.14285714285714285
margaery-tyrell,orton-merryweather,4,0.25
margaery-tyrell,osmund-kettleblack,8,0.125
margaery-tyrell,osney-kettleblack,14,0.07142857142857142
margaery-tyrell,qyburn,6,0.16666666666666666
margaery-tyrell,renly-baratheon,19,0.05263157894736842
margaery-tyrell,robert-baratheon,5,0.2
margaery-tyrell,sansa-stark,41,0.024390243902439025
margaery-tyrell,senelle,3,0.3333333333333333
margaery-tyrell,taena-of-myr,15,0.06666666666666667
margaery-tyrell,tallad,3,0.3333333333333333
margaery-tyrell,tommen-baratheon,51,0.0196078431372549
margaery-tyrell,tyrion-lannister,10,0.1
margaery-tyrell,varys,3,0.3333333333333333
margaery-tyrell,willas-tyrell,8,0.125
marillion,petyr-baelish,5,0.2
marillion,robert-arryn,3,0.3333333333333333
marillion,rodrik-cassel,5,0.2
marillion,sansa-stark,12,0.08333333333333333
marillion,tyrion-lannister,10,0.1
marillion,willis-wode,4,0.25
marlon-manderly,stannis-baratheon,3,0.3333333333333333
marq-piper,robb-stark,3,0.3333333333333333
marq-piper,tywin-lannister,3,0.3333333333333333
marselen,symon-stripeback,4,0.25
martyn-lannister,tywin-lannister,3,0.3333333333333333
martyn-lannister,willem-lannister,3,0.3333333333333333
martyn-rivers,robb-stark,3,0.3333333333333333
marwyn,samwell-tarly,6,0.16666666666666666
marya-seaworth,stannis-baratheon,3,0.3333333333333333
mathis-rowan,paxter-redwyne,8,0.125
mathis-rowan,randyll-tarly,4,0.25
mathis-rowan,renly-baratheon,8,0.125
mathis-rowan,stannis-baratheon,3,0.3333333333333333
meera-reed,osha,6,0.16666666666666666
meera-reed,rickon-stark,6,0.16666666666666666
meera-reed,samwell-tarly,5,0.2
megga-tyrell,sansa-stark,6,0.16666666666666666
meldred-merlyn,victarion-greyjoy,3,0.3333333333333333
melisandre,rattleshirt,6,0.16666666666666666
melisandre,renly-baratheon,4,0.25
melisandre,salladhor-saan,6,0.16666666666666666
melisandre,samwell-tarly,7,0.14285714285714285
melisandre,selyse-florent,26,0.038461538461538464
melisandre,sigorn,3,0.3333333333333333
melisandre,stannis-baratheon,87,0.011494252873563218
melisandre,ygritte,3,0.3333333333333333
mellei,morra,5,0.2
meribald,narbert,4,0.25
meribald,podrick-payne,14,0.07142857142857142
meris,quentyn-martell,14,0.07142857142857142
meris,tattered-prince,9,0.1111111111111111
merrett-frey,petyr-baelish,3,0.3333333333333333
meryn-trant,osmund-kettleblack,21,0.047619047619047616
meryn-trant,polliver,8,0.125
meryn-trant,rafford,16,0.0625
meryn-trant,robert-baratheon,3,0.3333333333333333
meryn-trant,sandor-clegane,19,0.05263157894736842
meryn-trant,sansa-stark,8,0.125
meryn-trant,syrio-forel,5,0.2
meryn-trant,tickler,11,0.09090909090909091
meryn-trant,tyrion-lannister,12,0.08333333333333333
mezzara,qezza,3,0.3333333333333333
mikken,osha,3,0.3333333333333333
mikken,theon-greyjoy,4,0.25
miklaz,qezza,4,0.25
mirri-maz-duur,qotho,9,0.1111111111111111
missandei,quentyn-martell,3,0.3333333333333333
missandei,skahaz-mo-kandaq,6,0.16666666666666666
moelle,scolera,10,0.1
moelle,unella,12,0.08333333333333333
mollander,pate-(novice),3,0.3333333333333333
mollander,roone,7,0.14285714285714285
monford-velaryon,stannis-baratheon,3,0.3333333333333333
moon-boy,osmund-kettleblack,12,0.08333333333333333
moqorro,rodrik-sparr,4,0.25
moqorro,tyrion-lannister,7,0.14285714285714285
moqorro,victarion-greyjoy,21,0.047619047619047616
mord,tyrion-lannister,20,0.05
mordane,myrcella-baratheon,12,0.08333333333333333
